,09:30:00.000036,10:30:00.000036,11:30:00.000036,12:30:00.000036,13:30:00.000036,14:30:00.000036,15:30:00.000036,16:00:00.000113
NEWA,,6.193333333333333,6.188571428571429,6.188571428571429,6.188571428571429,6.055350340136054,6.042014124293785,6.033687050359712
ARTW,,1.866774193548387,1.866774193548387,1.8994928606597734,1.8994928606597734,1.8994928606597734,1.8996411570853167,1.8996411570853167
AHPI,,1.9924999999999997,1.9420655737704915,1.948347578347578,1.948347578347578,1.948347578347578,1.948347578347578,1.948347578347578
PIRS,,2.5415454089312592,2.5484087968952136,2.5529003083247694,2.555037288775607,2.5740578155435734,2.5944444681714325,2.6067954637576434
GROW,,1.2614583333333333,1.254469696969697,1.254469696969697,1.2560590586145648,1.2587119260494013,1.2585818778922226,1.2586238180424227
EXPO,,48.955764028947684,48.97787964848354,49.06138890976034,49.11626453302675,49.18229825808749,49.24781533232632,49.30616943120231
AIRR,,23.591984585741816,23.5912030075188,23.591099656357393,23.581227911191665,23.579821656050957,23.682011743189914,23.682662877542395
TIK,,5.423329506314581,5.4275515695067265,5.4275515695067265,5.4275515695067265,5.4275515695067265,5.4275515695067265,5.4275515695067265
MTEM,,4.346873630387143,4.346873630387143,4.361877551020408,4.382093704245974,4.409988762241129,4.417589160348216,4.426360301823515
GNUS,,2.49,2.4775,2.4747627416520213,2.4788307873090485,2.4788307873090485,2.4792885234179476,2.4791269980678026
SUSB,,24.69,24.69,24.69,24.69,24.69191374663073,24.69191374663073,24.69570388349515
MORN,,117.7329989231874,117.67358585858588,117.76376592131345,117.84049887351145,117.92401613742838,118.087882618829,118.22450042771601
PPIH,,8.817485754985755,8.818631346578366,8.820172786177107,8.820172786177107,8.817976772616138,8.817976772616138,8.817976772616138
FRTA,,4.680977234869516,4.718596346881684,4.724232835820895,4.7301622112639485,4.740794327753489,4.757081578268716,4.7732805816937525
SYNL,,14.666507936507935,14.666507936507935,14.666507936507935,14.985096648341903,14.987460009694619,15.011690514825197,15.014937874579742
APTX,,5.3984855198607375,5.37642516882165,5.366625746142583,5.338754006304134,5.327714622542208,5.319803368195827,5.3152611922843125
ULTI,,269.3680389457121,268.9702083333334,267.80654400468205,267.74465976095604,267.6584164801892,268.0898797479134,269.05097946776357
TCBK,,36.14832556280803,36.43822490553639,36.76130627774255,36.95880490815363,36.99451648238798,37.0747085903415,37.258387598298825
METC,,5.55390243902439,5.57056338028169,5.7094291795665635,5.742763241863433,5.744525025536261,5.774460764497148,5.820349451047703
MKTX,,213.21953666903732,212.3973654150382,211.95039114348276,211.62954567845333,211.10511443195486,210.89499064011702,210.80434335941976
FFIN,,62.32810611510791,62.275153148236555,62.15721821613506,62.08170594484,61.9959611467961,61.809338990620795,61.428911584123085
PRAN,,1.4000616801998749,1.4000584838614154,1.4011745969838791,1.4019939069883112,1.4019939069883112,1.4019939069883112,1.4036182161921706
BIB,,51.19436568357751,51.15730975286595,51.160366741474625,51.17370928232656,51.27207050404204,51.52601985947805,51.60524545956658
ACWX,,44.58703094432064,44.59914961255711,44.61051895280663,44.61548953997177,44.715134546472854,44.7724594202707,44.79787057965439
GER,,5.4307384615384615,5.429091583240638,5.432437843073943,5.450692934782609,5.4588034807831765,5.474281922736656,5.474465170504227
SBSI,,34.35433086101257,34.329690411351585,34.32625640400098,34.318333049693656,34.341601807034515,34.36215453671048,34.34292158174585
PEZ,,50.42019417475728,50.42019417475728,50.42019417475728,50.42019417475728,50.42019417475728,50.42019417475728,50.53277486910995
ZSAN,,2.4061824324324323,2.4288285144566304,2.4288285144566304,2.430004708097929,2.4387618371212127,2.4330968169761276,2.431724806201551
RGLS,,0.9375869565217392,0.9390121951219513,0.947511049723757,0.947511049723757,0.9483320178448869,0.9483320178448869,0.9470792156862745
MICT,,0.9020353982300886,0.9020353982300886,0.9022410457516341,0.9229696478479598,0.9229696478479598,0.9214826018808778,0.9205240460157127
FUNC,,16.34725,16.273678571428572,16.273678571428572,16.283534688995214,16.283534688995214,16.295977564102564,16.296470939490444
KIN,,9.927579757975797,9.89943876464324,9.89163328956008,9.88226052417952,9.875623800856005,9.869833290751151,9.86311844882481
ALRM,,62.57417943500119,62.203892129466375,62.10543971572259,62.08782252310266,62.05681174805372,62.05915422885569,62.04676117161088
VNQI,,56.791282550498906,56.80731363661188,56.82573971871104,56.83401066010659,56.9586786691935,57.11302733690944,57.120720070390924
ICUI,,240.49606324972737,240.3673653415934,240.53502192181213,240.7198074474857,241.3833046059838,241.42777369094392,240.915131804329
ZLAB,,27.076943556975515,26.927508609950905,26.88062729470767,26.919120437784795,26.923561665147933,26.920274221171134,26.91328639783772
GGN,,4.2,4.205300981926854,4.206491339921369,4.206590421062459,4.209721323615388,4.220562066031781,4.220701088513319
USAK,,18.411881918819187,18.40543661971831,18.429147768836863,18.421922946941528,18.466011938601476,18.48638602663985,18.509462797159614
TCCO,,2.7485365853658537,2.7263636363636365,2.724205426356589,2.724205426356589,2.724205426356589,2.7349142156862745,2.7349142156862745
AQB,,2.223913043478261,2.223913043478261,2.1669194452640896,2.1669194452640896,2.1740683311432325,2.1740683311432325,2.1755006402048656
PVAC,,52.130008213552365,52.31339805493941,52.317780257079086,52.32347065095064,52.345193754748855,52.3401314544116,52.34668331114064
TTGT,,14.38400832329427,14.315615834028852,14.2844218510074,14.260754751935977,14.251805227655984,14.269905662409261,14.279285339746139
ORA,,55.834999999999994,55.90129545454545,55.9213703465982,55.89250244857984,55.9066655737705,56.021884516511776,56.04187491195946
PCYO,,9.979607843137254,9.979607843137254,9.961331114808653,9.976833095577746,9.975712383488682,9.97785268414482,9.981736526946106
LWAY,,2.666125,2.6691999999999996,2.6759816513761465,2.6774199288256226,2.6811160714285713,2.720407586763519,2.720797687861272
MTEC,,10.17422480620155,10.168699891657639,10.168699891657639,10.168699891657639,10.156453416149068,10.1543216374269,10.131117539585873
ALNY,,78.38082355363389,78.41540544959123,78.54438652518802,78.64572201308428,78.86472665654024,79.36381037421039,80.1458920223771
NBN,,19.623145161290317,19.911015274034142,19.938839215686276,19.942470175438597,19.9750825501651,19.967593742239885,19.961488641855972
WIX,,104.85235386046504,105.23426479560703,105.37161004308915,105.43023293316611,105.51142145683038,105.92692374178644,106.10397836239979
ORMP,,3.4759170081967214,3.4734127524393017,3.41886448948949,3.4138478833077435,3.4139031991040567,3.341853938235591,3.021854820133254
KOPN,,1.286644281217209,1.2796712634071599,1.2796712634071599,1.2756233183856502,1.2781992487087181,1.285699735383694,1.2876606888460584
NH,,0.5728612820417426,0.573011922255601,0.5726874834667596,0.5712282535236993,0.5712219316384869,0.5640686813186812,0.562411658956625
ITCI,,10.853042207792207,10.86927996737236,10.946234299385567,11.036806002722614,11.20595025878968,11.28592828398457,11.35477561727191
ESXB,,7.3914214214214224,7.3914214214214224,7.39129090909091,7.391014285714286,7.387352601156071,7.39723943661972,7.4101760689903
EPHE,,34.30556718577142,34.2458106968112,34.24045606723148,34.23761984237366,34.287082595870196,34.39197105963046,34.40657088281704
SIFI,,13.104056603773584,13.104056603773584,13.175402425578827,13.177078853046593,13.17567434210526,13.186180228648285,13.175501012145748
RNMC,,20.560413223140497,20.63492211838006,20.63492211838006,20.63492211838006,20.698291746641075,20.71305958132045,20.71305958132045
XLP,,52.10866711467989,52.15890629652815,52.19515176005035,52.203004975069305,52.23808711118706,52.268899559043575,52.277977978222076
ARLP,,19.414342443001654,19.40001705180222,19.426647990255802,19.463060165366816,19.47150198853367,19.475944982737524,19.481017798827438
FSZ,,47.08,47.0740899122807,47.17255363683935,47.17255363683935,47.177896568871205,47.27410800385728,47.33260949916836
NXGN,,17.257345895413376,17.178581893944486,17.18939913336544,17.2221703385858,17.24502147829951,17.304996315479194,17.3389295123236
NXTD,,1.2079273029966704,1.2022456575682383,1.202079140603753,1.2000657214142274,1.1995000890577687,1.1275617402879459,1.1286699831365934
POOL,,150.66825916079065,150.54597609994573,150.45427678917667,150.4524825914801,150.57038506079905,150.52661845556796,150.48913266060254
NSSC,,15.414956140350878,15.389557668458044,15.417790344827592,15.421407692307696,15.465061105722599,15.55956034953577,15.560690723037563
VGSH,,60.11873652984623,60.1185689510824,60.1185689510824,60.11848748736848,60.12489850533243,60.12862564640365,60.130151221744946
GCV,,4.92,4.9115789473684215,4.9115789473684215,4.9115789473684215,4.9115789473684215,4.922651296829971,4.922651296829971
SBGI,,30.285130378887107,30.260592934424327,30.31896597044955,30.360197505790143,30.408401568115764,30.462289607510797,30.539413201715025
PXI,,31.99,31.947433004231314,32.02049594229035,32.02049594229035,32.0340771193649,32.04781057150523,32.05369376479874
POLA,,5.062857142857142,5.062857142857142,5.062857142857142,5.062857142857142,5.062857142857142,5.032662192393735,5.031827431827431
OMC,,76.53000300110044,76.7793996934067,76.93805648216544,77.02236099601242,77.14167409777775,77.27424163425127,77.30416489438502
BCTF,,14.98,14.98,14.98,14.98,14.999971469329529,14.999984627209837,14.999984627209837
ABTX,,36.23406633906633,36.2695209452202,36.254258030726255,36.24638483835003,36.24706293992468,36.248035355564454,36.20650286217523
EVFM,,3.44,3.6234502923976613,3.6191115311909265,3.618101503759399,3.457590759075907,3.450560828300259,3.450560828300259
CTRC,,3.76,3.76,3.76,3.8394117647058823,3.7237046814501937,3.735558674151297,3.7441367426347973
OBSV,,12.969999999999999,12.78396927474098,12.683209927611168,12.67452757352941,12.671151205259314,12.654240105790118,12.617836607082168
REGN,,415.9829694343487,414.9596393897362,414.86698204613435,414.83405981378866,415.0305293296089,415.7265925068619,416.5823985245893
ORBC,,8.027425907425908,7.997462478303781,7.974555889294144,7.957864384883324,7.9676826146978526,7.9781725934208705,8.003068742767248
PICO,,9.655520322859614,9.66948962731779,9.685263788968827,9.72788812561335,9.751008123791106,9.77291857044502,9.779948284435607
GTYH,,10.18,10.18,10.18,10.18,10.18,10.18,10.18
CECE,,6.6276723366159365,6.667535523978687,6.675146699266505,6.6851161946260005,6.700535825545172,6.763868272780261,6.823232429586735
TIPT,,5.780036900369003,5.796391231028668,5.8363695038321906,5.875114476422881,5.879109706308443,5.885231401133867,5.888138559899382
DORM,,86.20744739032217,86.32475766567752,86.40679542602146,86.28626412126405,86.19182263697469,86.240131291335,86.17394494397327
ZIV,,66.3017785630153,66.31342572062084,66.43861032331253,66.45666748226083,66.6658528272657,66.69825584753106,66.74047817047818
VLGEA,,26.729210526315793,26.69587145969499,26.69587145969499,26.695494028230186,26.67577085088459,26.693986975397976,26.697937908496737
MDY,,329.8936849419318,330.261112991694,330.4272144246802,330.49355416860266,330.91055355722506,331.4194054618507,331.6854474430273
CDL,,43.80808071328015,43.80808071328015,43.80808071328015,43.80808071328015,43.80808071328015,43.80808071328015,43.80808071328015
DENN,,17.645175000000005,17.627307578885283,17.586250672141556,17.56681331135379,17.556547375407927,17.562793357157865,17.57553126482325
EB,,30.82559414990859,31.051750819672133,31.048566153846156,31.02827569644573,31.015337781484575,31.01067773636056,30.98415186176685
CHCO,,72.02061490683231,72.07731847867844,72.16918866351763,72.19648517042938,72.23972915398659,72.32153445342406,72.29005045963233
PMTS,,2.963162393162393,2.971197604790419,2.9166233766233765,2.9166119273984443,2.918164128595601,2.923945525291829,2.9407300509337864
NTGR,,38.20025662752694,38.11264031206334,38.11245977534911,38.08476663567538,38.06259978707723,38.09352599985708,38.18860663378255
TYHT,,0.5295443811074919,0.531917217500787,0.5319191569676,0.514998266086861,0.5131450634435492,0.5131450634435492,0.5131450634435492
ATHX,,1.546088236840721,1.548342237442922,1.5587209624852645,1.5565846140794886,1.5595789150145998,1.5601748408608669,1.560105683990961
FRBA,,11.023883095902482,11.024057640176915,11.064141045683517,11.069304723885562,11.087424459401406,11.08987601569067,11.090211457946898
TBRG,,10.049873170731708,10.04992,10.04994157303371,10.040531188971855,10.040702086858431,10.040780295742824,10.040780295742824
ACT,,22.676416938110748,22.808807260155575,22.819244232299127,22.823481254781942,22.83999336650083,22.902759651307598,22.902759651307598
SSYS,,24.024438645197097,24.038820488302417,24.040760746549182,24.056440148616524,24.07967813105856,24.181986773818533,24.249082066691397
WVVIP,,4.62,4.62,4.62,4.62,4.62,4.62,4.62
DRIV,,12.72,12.72,12.738961038961039,12.738961038961039,12.79849349825563,12.79849349825563,12.80017745017745
INBK,,19.920062034739455,19.83236073619632,19.83182735163031,19.83159426881965,19.832657785542697,19.820143222991558,19.813202892386215
TC,,6.498335347675449,6.509058761743595,6.509158984220349,6.509062111801241,6.507836701256144,6.506830940988835,6.501328401561223
CNXN,,31.852118959107813,31.885284495021338,31.895147214573182,31.893610108303246,31.90865902474527,31.959765191404585,31.950970818666978
MLVF,,19.643333333333334,19.643333333333334,19.526981132075473,19.528181818181817,19.528181818181817,19.528181818181817,20.134874213836472
DWSH,,25.79,25.79,25.82981723237598,25.82981723237598,25.8186214953271,25.63794560185185,25.638989151873766
CIFS,,1.0312843717368603,1.0176374226428833,1.0170170354759396,0.9715769542090655,0.965253442842609,0.9647288305728828,0.9631543307442194
WKHS,,0.8847805228276878,0.8823638771352453,0.884650328690808,0.8854654478429811,0.88600304733468,0.886461545011224,0.8854682196216974
CKPT,,3.4400000000000004,3.4502272727272727,3.4993661971830985,3.6750589704454004,3.680410512308716,3.7046081753679974,3.705835841029366
RETA,,74.65164563905651,74.54648075412412,74.92606338113025,75.16474164904866,75.29184587437997,75.58737901209862,75.94220061022104
BHF,,36.561793854033304,36.62445477229007,36.6785811448805,36.69841127422196,36.75397065547197,36.816476012174654,36.84852369812852
NYMT,,6.203579587698547,6.2105426070935055,6.231353768684964,6.231816371413232,6.235193464657234,6.237436248245426,6.235663252116587
VBFC,,34.21,34.21,34.21,34.21,34.21,34.21,34.26818181818182
RDI,,15.76388888888889,15.759985915492958,15.750047993019194,15.736144171779138,15.768037243150683,15.761349287169041,15.756379994332672
AOSL,,11.665956848030017,11.641675941780822,11.617531982056818,11.615094924447884,11.61194288156114,11.613260966732643,11.618079973743226
OSG,,1.9113472485768503,1.9113160333642265,1.910471698113208,1.910471698113208,1.9099780797895662,1.90934901301974,1.9009148525764676
PLL,,7.389087947882736,7.389087947882736,7.389087947882736,7.389087947882736,7.389087947882736,7.389087947882736,7.389087947882736
ITRN,,32.31610757946209,32.321799043062185,32.380464856824084,32.42851204819276,32.466915237385024,32.526599142968415,32.548619246861904
CLSD,,1.1189157392686804,1.1219880487244311,1.1224518584863412,1.125810292909937,1.1303030566168808,1.1372303027188158,1.1492558716506782
IDXG,,0.902909556878307,0.9006066365591974,0.9006071754165358,0.9006066427711791,0.9005708015361136,0.9005899047198076,0.9005899748296398
ALCO,,30.01,30.01,30.276115702479338,30.276115702479338,30.268369351669943,30.29771615008156,30.108557151780136
CNCE,,13.803371977475987,13.756762731291959,13.789422165278664,13.826094510845504,13.834940183721425,13.925885754473693,13.991496878901362
FRME,,37.336395749569206,37.27233549675481,37.24605404983202,37.208610994795684,37.18831077572774,37.192619944283955,37.14862747039488
PRIM,,19.71253253090436,19.72322290092142,19.729600745059933,19.724843285131126,19.717682058873795,19.73922834285716,19.742830830906566
SMMT,,1.3647396015379238,1.3644299248611567,1.353243043585324,1.3487493133125803,1.3324990644412844,1.3297475494222661,1.3236313596575056
VTHR,,121.38160659743433,121.38796407185629,121.38796407185629,121.38796407185629,121.63938523324066,121.63938523324066,121.69121035787023
WINA,,155.01504098360658,154.87280141843976,154.79275979557073,154.78640067911718,154.74815920398007,153.7810113268608,153.8703152246814
TOPS,,0.9466621016949153,0.9374353347135954,0.9386274819112181,0.9412026188557613,0.9412560953621153,0.9418434848341678,0.9454845597062351
BNSO,,2.4,2.4,2.4,2.4,2.4,2.4,2.4
CSSE,,7.876428571428571,7.876428571428571,7.876428571428571,7.876428571428571,7.699999999999999,7.699999999999999,7.698502994011975
AMPH,,22.14993554784333,22.172945525291833,22.168598679383717,22.16530820711518,22.147262086972187,22.138409828186962,22.15529734082251
EFBI,,15.40031496062992,15.458079470198676,15.458079470198676,15.458079470198676,15.458079470198676,15.458079470198676,15.458079470198676
FDEF,,28.059492537313442,28.077235672693842,28.053350584627182,28.029818511796737,28.05674679180234,28.072173103489718,28.069396618357526
VSEC,,32.207373737373736,32.22547290116897,32.33733713742273,32.259994942683754,32.134806901484005,32.14753039513679,32.178353248693064
MNOV,,8.683542234332425,8.560458937198067,8.53931101407084,8.526150519031143,8.47486945169713,8.477682268226824,8.498645714285713
WTFCM,,27.84,27.84,27.84,27.84,27.775,27.721042274052476,27.66022545796148
CASH,,23.80417870370371,23.760855787107705,23.792181976871053,23.83703395142864,23.863221316759514,23.87351043245291,23.86729480407276
PBBI,,11.09,11.09,11.112260273972602,11.112260273972602,11.112260273972602,11.112260273972602,11.112260273972602
PRTA,,11.536685633001424,11.568786211954531,11.628401866630595,11.645550911140335,11.654100106496266,11.679482772111955,11.719389943930054
TCMD,,65.64463674762406,65.97680209762792,65.99675769612713,66.00066420807455,66.02658067903397,66.0781638985756,66.15411593250056
BSVN,,14.875306495882892,14.876557377049181,14.878824593128394,15.002210109018833,15.007099447513815,15.19716587330648,15.328949562658384
SBNY,,125.62669037294023,126.12560092024539,126.2583086380833,126.31353789441525,126.4882716842711,126.74383205059526,126.84360213975243
CPRT,,49.815314525204705,49.78796218804193,49.78586679751738,49.78013827062796,49.80382613931679,49.90064202357479,49.94353454881192
LX,,9.538156970674763,9.516895404211372,9.49929752859007,9.494538339382943,9.489233267359856,9.487810306519219,9.473533880663805
ADXS,,0.35830181897835806,0.34806808050454113,0.3474863497927557,0.346690321890066,0.3454821443805435,0.3443068640575832,0.34429820229773717
RIBT,,3.2951181102362206,3.2951181102362206,3.2965749235474004,3.2965749235474004,3.297154953429297,3.3121606358502405,3.3107788844621515
VGIT,,63.400966204506055,63.39253536368555,63.391458226362495,63.39048291233283,63.402852496256884,63.46035719832271,63.47100290001969
ICLR,,135.84443482776527,135.97048097786777,136.24080355741566,136.88284799752586,137.15133928363358,137.37362287920348,137.58760025138173
PCH,,35.943088017751485,36.184411238901134,36.208776897534435,36.24389827683201,36.295107562790264,36.32851484265511,36.32860911376554
SPAR,,8.031535508637237,8.019555705908887,8.01673965485248,8.013991606811397,8.010497603286924,7.998794303343381,7.970080965735888
WWR,,0.14008415222440593,0.14028312080536912,0.14050575712143926,0.14080676114939536,0.14215079986268447,0.1423056191399934,0.14609967356732315
IYR,,82.26132267972152,82.422762459793,82.46525465524908,82.50093685480667,82.55485277459744,82.60131079203333,82.60009020857532
FEM,,24.823038956460426,24.820211135705772,24.817647058823532,24.808921533500538,24.831256173230344,24.861111808686722,24.865977372017472
CHSCM,,25.842765531062124,25.808951358180668,25.809902020820576,25.811638776687825,25.812714526079642,25.83806291872998,25.861396345589903
ANDE,,34.376041222459136,34.384166488337264,34.445327320789914,34.47486978832584,34.48469147097691,34.54246789455895,34.56790978988533
CPSS,,3.81,3.8261976369495168,3.8337420382165615,3.850841042893187,3.861652620007329,3.8620174555219875,3.8607673627974743
PYDS,,2.3569463630477014,2.3887977217249805,2.4168563929326567,2.442799731728411,2.443133880644144,2.4484693167661673,2.4631787417540054
IIJI,,11.46,11.459999999999999,11.459999999999999,11.459999999999999,11.459999999999999,11.459999999999999,11.42609037328094
BHTG,,2.49,2.49,2.49,2.49,2.49,2.49,2.5083333333333333
CARO,,35.077209821428575,34.99912658927585,34.96415300546449,34.93180719006933,34.88618111859283,34.86573623689834,34.78715767782278
BPRAP,,22.95,23.11453268597191,23.114796318391,23.113880499015107,23.133200381159817,23.164020084566594,23.164020084566594
SSKN,,2.9388750000000003,2.9367435897435903,2.9367435897435903,2.9348409090909096,2.933326530612245,2.9288243243243244,2.9278110047846893
OXLC,,10.451790564872928,10.44703300404131,10.44688139741878,10.44757112942897,10.448245475438094,10.447628837356884,10.446516450622765
LPTX,,2.4454662443080575,2.4434858556191066,2.440166532366371,2.3974655752488636,2.3502636787784534,2.322188758085135,2.315259032223066
ABIO,,0.4090360613810742,0.4301272727272728,0.4334911258702088,0.4334741851676901,0.4334281061608587,0.43296199232293225,0.43264437187408067
GRMN,,68.63120354042321,68.64662868362137,68.65905645217153,68.66859756584428,68.74022469647518,68.85007455465015,68.90231400618943
LLIT,,1.2,1.2,1.2,1.2,1.2,1.2,1.2
RDNT,,12.92285117181669,13.009453184230477,13.04125838176129,13.063253334957677,13.073303678637712,13.084928980074972,13.146707459608123
BCOM,,5.01,5.01,5.01,4.965266573945295,4.965266573945295,4.958879932117098,4.958879932117098
ABUS,,3.525736899563319,3.5251722937695793,3.5262953434525346,3.548289027653881,3.6150008390669583,3.61772764030406,3.62763017688428
GFN,,9.15713698630137,9.15619241192412,9.113940269749518,9.055425935973956,9.011161760050651,9.063389299306024,9.086984801438145
VCIT,,84.33173841260226,84.3331493106154,84.33566083509203,84.33789630553233,84.41300851458782,84.49169209909574,84.50258451918087
ESGD,,60.721596736596744,60.728063389739454,60.72843231674692,60.73359065515489,60.78888387602982,60.92893398876406,60.964427811456154
VCSH,,78.65113892806771,78.65010298875139,78.64887922277501,78.6490225768205,78.66655555372476,78.67845307315069,78.70346771569359
CVCO,,156.20436548223353,156.72362397820166,156.31348432518598,156.2214341239785,156.5118402248093,157.8044693579768,158.63503478342992
RAVE,,1.0878947368421052,1.0878947368421052,1.0878947368421052,1.089,1.0904193548387098,1.0848055555555556,1.0805609756097563
AMRH,,0.21977681432288104,0.21992586155139293,0.21993727427298315,0.21950392656698517,0.22002744186046513,0.2200709917018597,0.2229430338557535
BLPH,,0.6827376063511084,0.6798089721536235,0.6800449024329485,0.6801704518587373,0.6802288651324548,0.6807156490239469,0.6834457579960189
VSTO,,10.238015109890112,10.254129089301506,10.251862312444839,10.269604087666302,10.299447620847705,10.305823122892532,10.297058897749066
PHII,,3.3000487372618514,3.3389958821666137,3.350919770773639,3.3953512974051896,3.4288240521327014,3.4288240521327014,3.4365577529378046
PDFS,,10.224974554707378,10.286423673225999,10.281696604169401,10.280596561001289,10.287451426209177,10.302667443737109,10.337029517047116
ALTY,,14.46,14.46,14.46,14.46,14.46,14.4875,14.4875
TCDA,,19.98596316818774,19.985254802349573,20.056167016072678,20.119990159241368,20.296007656549083,20.317132939951403,20.352557151804582
XPL,,0.2761,0.2761,0.2761,0.2761,0.2761,0.2761,0.2761
STRM,,1.2,1.2,1.2,1.2,1.2,1.2223098201936375,1.2223066298342542
GTHX,,20.68157318376068,20.791716417910443,20.822484276729554,20.812794764928135,20.812084871947597,20.84759416486571,20.90481089729346
DXPE,,31.59720956719818,31.55019540229884,31.574829387573633,31.564263725950266,31.590666299559484,31.661815139548903,31.76760424358786
AXAS,,1.1901472352492093,1.1948110731047648,1.1972369667226304,1.1964397189640237,1.1959125001969646,1.195839480191508,1.1847943074549099
TCBI,,60.59043102718268,60.508305494063265,60.43790891030834,60.41128345374986,60.37490220446242,60.3157737342529,60.136102294506415
HGSH,,1.0,1.0,1.0,1.0396039603960396,1.039971448965025,1.039971448965025,1.039971448965025
APPS,,2.1495127978817297,2.1998034636686783,2.205162205312861,2.206249276879425,2.2249805314390954,2.252475012439694,2.25774170897699
CARZ,,34.01,34.01,34.01,33.90203703703703,33.90118279569892,34.15415657036346,34.15421052631579
HX,,2.5415694372741346,2.539257263047193,2.54192007236247,2.544084514327092,2.546978711134605,2.55115662445823,2.5627975041811393
SKIS,,4.58,4.59,4.59,4.551083642356819,4.551083642356819,4.55229335737902,4.55153908138598
ENT,,2.594927536231884,2.6025575575575575,2.6042648977816443,2.6102859828141782,2.614838334018359,2.6130209045340633,2.6155413570893957
MTRX,,20.979055727554183,21.02438093651059,21.04815990453461,21.0724055944056,21.10403343962768,21.15888070427596,21.240665829145712
PETZ,,0.5777,0.5791152173913044,0.617658435963992,0.6181051958038118,0.6192811878555857,0.6198248697848162,0.6208115314215987
IYE,,34.25567696754113,34.2547261499685,34.29339699815053,34.29925784316578,34.34836603206414,34.39048278999489,34.40619958437899
BCOR,,28.885217183770887,28.877707093253967,28.867588385237717,28.866730633979707,28.89808993267073,28.968427985788463,28.988870042362993
GARS,,7.366,7.378,7.3825,7.384261363636363,7.385854993160054,7.3867349137931,7.389296254256522
PSCH,,115.1128183716075,115.11332422941865,115.55525280898875,115.55707249070629,115.55955026455023,115.61787392996105,115.64319158200287
ATAX,,6.462024109217661,6.468944724997256,6.472857598808448,6.474893661586053,6.477885454886311,6.478086710773077,6.479692342616821
CLIR,,1.2384437648657831,1.2355041628122108,1.244325525730894,1.2487123473541382,1.2527756788665878,1.2512525306339903,1.2497862293084188
INNT,,2.26082268370607,2.24173994177801,2.2460813594232745,2.2478036238981387,2.252339908438365,2.2767064852447425,2.287663684913218
NATH,,69.92370390165686,69.93008903278024,69.93933592233009,69.92652371916508,69.92983321987747,69.94629690585911,69.76052090800478
USLB,,30.37153846153846,30.387272727272727,30.387272727272727,30.47704761904762,30.47704761904762,30.47704761904762,30.47704761904762
MDCO,,21.219359280077285,21.243277813657887,21.274887770803353,21.305670744928022,21.366734012239014,21.53400421712806,21.805863198336237
PMBC,,7.978500851788756,7.978719068413391,7.979007891770012,7.979007891770012,7.979007891770012,7.979007891770012,7.986270871985158
MNK,,21.507093706936157,21.47771837713853,21.48369580270195,21.491381960774504,21.513785582123536,21.56097558908973,21.592448985838463
AAXJ,,67.44955495748499,67.45174670485734,67.45747229727787,67.46815431100241,67.54721017786395,67.78299451409681,67.90797954197485
LAZY,,6.500582524271844,6.498378378378378,6.28218009478673,6.207524115755627,6.207660256410256,6.207660256410256,6.2261988304093565
PNNT,,7.121171109592162,7.125633015138366,7.133068664965985,7.135002885864075,7.141900406921776,7.150368681284929,7.151189124912165
IOVA,,8.470460836741115,8.441765801420091,8.428362151109699,8.426465305667113,8.452512335117284,8.476240418396689,8.52576773798959
TRCH,,0.9984,0.9988980044345898,0.9995749058243986,0.9998405397767415,0.999818788467768,0.9997864983856765,0.9997479023855222
BLDP,,3.595336209196833,3.577454838677956,3.570258706015891,3.5554583114150446,3.5521826900023976,3.543127638132239,3.5296920336454374
MNKD,,1.176995827538248,1.1837390910853969,1.1924934030244598,1.1986571925589726,1.2040116776587952,1.2062365548188316,1.2110148529001907
PGNX,,4.493788451691677,4.494035105957618,4.4877033589199185,4.4798934501718835,4.466025443528716,4.468212382702727,4.470708676095424
CTSO,,7.067901857835218,7.175063874216928,7.266806905994012,7.271412510748062,7.2743192535978505,7.277555827619981,7.286235566237196
AKBA,,5.483493886624678,5.493784041437603,5.521405286543343,5.552204290387291,5.579218163840988,5.605919515556851,5.636273732688732
CNSL,,10.211629384148024,10.258890264452008,10.284725344541103,10.287048331286975,10.31125550347961,10.332265513869107,10.347469249911118
RMBL,,6.289158118146445,6.232161800757745,6.21570970167962,6.21274551241912,6.212621066381667,6.217984171427286,6.220752436360586
SSNC,,50.25927524930808,50.21010758593954,50.19383184336963,50.188209228910594,50.20596393118098,50.32969680179696,50.537845846984794
LONE,,4.924074950690335,4.911199662067023,4.891857692307691,4.888559661620658,4.884149199323004,4.882832419256549,4.882063077094224
BBCP,,8.455185185185185,8.276131147540985,8.178446601941749,8.181120363361092,7.975091316885615,7.861362102895699,7.855485226526593
VTGN,,1.5331027270533344,1.5341877062389686,1.534308125809154,1.5345609227631913,1.5338833423765599,1.5338211425520554,1.5338062780269053
KFRC,,32.394769114307344,32.3847671142052,32.40692660940556,32.412504729209,32.442617274344144,32.46515073924177,32.45987625970591
HJLI,,1.69,1.6985714285714286,1.7206666666666666,1.7292648444863337,1.7351258581235698,1.735133282559025,1.7868159771754637
RILYG,,24.05,23.9736,23.9736,23.9736,23.9736,23.988387096774193,23.980444444444444
NYMTO,,23.1,23.1,23.1,23.1,23.1,23.1,23.1
CLXT,,12.406666666666668,12.3712164889017,12.407831835007933,12.417336888331246,12.475357548240638,12.546560123329911,12.568617649861816
